EquipToolItemID,ToolRoomID
30001004558,300000000000
30008004671,300000000000
30013004725,300000000000
35001004973,300000000000
41002005090,300000000000
50003005203,300000000000
17001003769,300000000000
32001004843,300000000000
34001004906,300000000000
34002004915,300000000000
34003004924,300000000000
35001004933,300000000000
35001004942,300000000000
35001004951,300000000000
35001004960,300000000000
50016005289,300000000000
4016001388,300000000000
4016001402,300000000000
4017001461,300000000000
4018001520,300000000000
5002001579,300000000000
5004001638,300000000000
5006001697,300000000000
5009001801,300000000000
5012001869,300000000000
5014001928,300000000000
5020002105,300000000000
6002002181,300000000000
7006002556,300000000000
7008002637,300000000000
12004003313,300000000000
13002003430,300000000000
15001003565,300000000000
15003003579,300000000000
15006003647,300000000000
20004004031,300000000000
23001004148,300000000000
27001004337,300000000000
30001004540,300000000000
30001004559,300000000000
31004004793,300000000000
41002005091,300000000000
5010001818,300000000000
5011001845,300000000000
7001002361,300000000000
7002002397,300000000000
7003002433,300000000000
7004002469,300000000000
8006002748,300000000000
9001002775,300000000000
9002002802,300000000000
9003002829,300000000000
9003002856,300000000000
9004002883,300000000000
9005002910,300000000000
9006002937,300000000000
9007002964,300000000000
9008002991,300000000000
10001003018,300000000000
10003003045,300000000000
11001003072,300000000000
11002003099,300000000000
11002003126,300000000000
12001003153,300000000000
12001003180,300000000000
12002003207,300000000000
12002003234,300000000000
12002003261,300000000000
12004003288,300000000000
13003003487,300000000000
17001003781,300000000000
17001003808,300000000000
17003003835,300000000000
17003003862,300000000000
18004003889,300000000000
19003003916,300000000000
19003003943,300000000000
20002003970,300000000000
20002003997,300000000000
28006004399,300000000000
30002004625,300000000000
31006004810,300000000000
4017001421,300000000000
4018001480,300000000000
5001001539,300000000000
5003001598,300000000000
5005001657,300000000000
5007001716,300000000000
5008001761,300000000000
5012001888,300000000000
5014001948,300000000000
5016002002,300000000000
5018002056,300000000000
5020002132,300000000000
6002002201,300000000000
6002002255,300000000000
7001002309,300000000000
7006002507,300000000000
7007002584,300000000000
7008002638,300000000000
8002002697,300000000000
12007003340,300000000000
13001003385,300000000000
13002003431,300000000000
13003003517,300000000000
15004003599,300000000000
15008003667,300000000000
20006004058,300000000000
20008004103,300000000000
23001004149,300000000000
25002004207,300000000000
25007004252,300000000000
27001004297,300000000000
28001004356,300000000000
28009004428,300000000000
29001004500,300000000000
30001004560,300000000000
30008004672,300000000000
30013004726,300000000000
35001004974,300000000000
41002005092,300000000000
50003005204,300000000000
50016005303,300000000000
31002004767,300000000000
31009004835,300000000000
38001005015,300000000000
38002005024,300000000000
39001005033,300000000000
39002005042,300000000000
39004005051,300000000000
39005005060,300000000000
39006005069,300000000000
39008005078,300000000000
46002005146,300000000000
5014001949,300000000000
5016002003,300000000000
5018002057,300000000000
5020002106,300000000000
6002002173,300000000000
6002002202,300000000000
6002002256,300000000000
7001002310,300000000000
7001002362,300000000000
7002002398,300000000000
7003002434,300000000000
7004002470,300000000000
7006002508,300000000000
7006002557,300000000000
7007002585,300000000000
8002002698,300000000000
12004003314,300000000000
13003003518,300000000000
15004003600,300000000000
15008003668,300000000000
16001003716,300000000000
16001003725,300000000000
16001003734,300000000000
16001003743,300000000000
17001003752,300000000000
17001003761,300000000000
20003004022,300000000000
20004004032,300000000000
28015004469,300000000000
28016004478,300000000000
28018004487,300000000000
30002004614,300000000000
31003004776,300000000000
31004004785,300000000000
32004004862,300000000000
32005004871,300000000000
32007004880,300000000000
33001004889,300000000000
33003004898,300000000000
50010005245,300000000000
50012005254,300000000000
50013005263,300000000000
50015005272,300000000000
50016005281,300000000000
50016005304,300000000000
50016005305,300000000000
50016005306,300000000000
30006004650,300000000000
30007004659,300000000000
30012004713,300000000000
32002004853,300000000000
47001005155,300000000000
47002005164,300000000000
48001005173,300000000000
49002005182,300000000000
50001005191,300000000000
4017001422,300000000000
4018001481,300000000000
5001001540,300000000000
5003001599,300000000000
5005001658,300000000000
5007001717,300000000000
5008001762,300000000000
5012001889,300000000000
5014001950,300000000000
5016002004,300000000000
5018002058,300000000000
6001002133,300000000000
6002002203,300000000000
6003002257,300000000000
7001002311,300000000000
7006002509,300000000000
7007002586,300000000000
7008002639,300000000000
8002002699,300000000000
12007003341,300000000000
13001003386,300000000000
13002003432,300000000000
13003003519,300000000000
15004003601,300000000000
15008003669,300000000000
20006004059,300000000000
20008004104,300000000000
23001004150,300000000000
25002004208,300000000000
25007004253,300000000000
27001004298,300000000000
28001004357,300000000000
28009004429,300000000000
29001004501,300000000000
30001004561,300000000000
30009004673,300000000000
30013004727,300000000000
36001004975,300000000000
41002005093,300000000000
50004005205,300000000000
4017001423,300000000000
4018001482,300000000000
5001001541,300000000000
5003001600,300000000000
5005001659,300000000000
5007001718,300000000000
5008001763,300000000000
5012001890,300000000000
5014001951,300000000000
5016002005,300000000000
5018002059,300000000000
6001002134,300000000000
6002002204,300000000000
6003002258,300000000000
7001002312,300000000000
7006002510,300000000000
7007002587,300000000000
7008002640,300000000000
8002002700,300000000000
12007003342,300000000000
13001003387,300000000000
13002003433,300000000000
13003003520,300000000000
15004003602,300000000000
15008003670,300000000000
20006004060,300000000000
20008004105,300000000000
23002004151,300000000000
25003004209,300000000000
25007004254,300000000000
27001004299,300000000000
28001004358,300000000000
28009004430,300000000000
29001004502,300000000000
30001004562,300000000000
30009004674,300000000000
30013004728,300000000000
36001004976,300000000000
41002005094,300000000000
50004005206,300000000000
4017001424,300000000000
4018001483,300000000000
5001001542,300000000000
5003001601,300000000000
5005001660,300000000000
5007001719,300000000000
5008001764,300000000000
5012001891,300000000000
5014001952,300000000000
5016002006,300000000000
5018002060,300000000000
6001002135,300000000000
6002002205,300000000000
6003002259,300000000000
7001002313,300000000000
7006002511,300000000000
7007002588,300000000000
7008002641,300000000000
8002002701,300000000000
12008003343,300000000000
13001003388,300000000000
13002003434,300000000000
13003003521,300000000000
15004003603,300000000000
15008003671,300000000000
20006004061,300000000000
20008004106,300000000000
23002004152,300000000000
25003004210,300000000000
25008004255,300000000000
27001004300,300000000000
28001004359,300000000000
28009004431,300000000000
29001004503,300000000000
30001004563,300000000000
30009004675,300000000000
30013004729,300000000000
36001004977,300000000000
41002005095,300000000000
50004005207,300000000000
5010001819,300000000000
5011001846,300000000000
7001002363,300000000000
7002002399,300000000000
7003002435,300000000000
7004002471,300000000000
8006002749,300000000000
9001002776,300000000000
9002002803,300000000000
9003002830,300000000000
9004002857,300000000000
9004002884,300000000000
9005002911,300000000000
9006002938,300000000000
9007002965,300000000000
9008002992,300000000000
10001003019,300000000000
10003003046,300000000000
11001003073,300000000000
11002003100,300000000000
11002003127,300000000000
12001003154,300000000000
12001003181,300000000000
12002003208,300000000000
12002003235,300000000000
12002003262,300000000000
12004003289,300000000000
13003003488,300000000000
17001003782,300000000000
17001003809,300000000000
17003003836,300000000000
18001003863,300000000000
18004003890,300000000000
19003003917,300000000000
19003003944,300000000000
20002003971,300000000000
20002003998,300000000000
28006004400,300000000000
30002004626,300000000000
31006004811,300000000000
5010001820,300000000000
5011001847,300000000000
7001002364,300000000000
7002002400,300000000000
7003002436,300000000000
7004002472,300000000000
8006002750,300000000000
9001002777,300000000000
9002002804,300000000000
9003002831,300000000000
9004002858,300000000000
9004002885,300000000000
9005002912,300000000000
9006002939,300000000000
9007002966,300000000000
9008002993,300000000000
10001003020,300000000000
10003003047,300000000000
11001003074,300000000000
11002003101,300000000000
11002003128,300000000000
12001003155,300000000000
12001003182,300000000000
12002003209,300000000000
12002003236,300000000000
12003003263,300000000000
12004003290,300000000000
13003003489,300000000000
17001003783,300000000000
17001003810,300000000000
17003003837,300000000000
18001003864,300000000000
18004003891,300000000000
19003003918,300000000000
19003003945,300000000000
20002003972,300000000000
20002003999,300000000000
28006004401,300000000000
30002004627,300000000000
31006004812,300000000000
50016005307,300000000000
4017001425,300000000000
4018001484,300000000000
5001001543,300000000000
5003001602,300000000000
5005001661,300000000000
5007001720,300000000000
5008001765,300000000000
5012001892,300000000000
5015001953,300000000000
5016002007,300000000000
5018002061,300000000000
6001002136,300000000000
6002002206,300000000000
6003002260,300000000000
7001002314,300000000000
7006002512,300000000000
7007002589,300000000000
7008002642,300000000000
8002002702,300000000000
12008003344,300000000000
13001003389,300000000000
13002003435,300000000000
13003003522,300000000000
15004003604,300000000000
15008003672,300000000000
20006004062,300000000000
20008004107,300000000000
23002004153,300000000000
25003004211,300000000000
25008004256,300000000000
27001004301,300000000000
28001004360,300000000000
28009004432,300000000000
29001004504,300000000000
30001004564,300000000000
30009004676,300000000000
30013004730,300000000000
36001004978,300000000000
41002005096,300000000000
50004005208,300000000000
17001003770,300000000000
32001004844,300000000000
34001004907,300000000000
34002004916,300000000000
35001004925,300000000000
35001004934,300000000000
35001004943,300000000000
35001004952,300000000000
35001004961,300000000000
50016005290,300000000000
4016001389,300000000000
4016001403,300000000000
4017001462,300000000000
4018001521,300000000000
5002001580,300000000000
5004001639,300000000000
5006001698,300000000000
5009001802,300000000000
5012001870,300000000000
5014001929,300000000000
5020002107,300000000000
6002002182,300000000000
7006002558,300000000000
7008002643,300000000000
12004003315,300000000000
13002003436,300000000000
15001003566,300000000000
15003003580,300000000000
15006003648,300000000000
20004004033,300000000000
23002004154,300000000000
27001004338,300000000000
30001004541,300000000000
30001004565,300000000000
31004004794,300000000000
42001005097,300000000000
5010001821,300000000000
5011001848,300000000000
7001002365,300000000000
7002002401,300000000000
7003002437,300000000000
7004002473,300000000000
8007002751,300000000000
9001002778,300000000000
9002002805,300000000000
9003002832,300000000000
9004002859,300000000000
9004002886,300000000000
9005002913,300000000000
9006002940,300000000000
9007002967,300000000000
9008002994,300000000000
10001003021,300000000000
10003003048,300000000000
11001003075,300000000000
11002003102,300000000000
11002003129,300000000000
12001003156,300000000000
12001003183,300000000000
12002003210,300000000000
12002003237,300000000000
12003003264,300000000000
12004003291,300000000000
13003003490,300000000000
17001003784,300000000000
17001003811,300000000000
17003003838,300000000000
18001003865,300000000000
18004003892,300000000000
19003003919,300000000000
19003003946,300000000000
20002003973,300000000000
20002004000,300000000000
28006004402,300000000000
30002004628,300000000000
31007004813,300000000000
4017001426,300000000000
4018001485,300000000000
5001001544,300000000000
5003001603,300000000000
5005001662,300000000000
5007001721,300000000000
5008001766,300000000000
5013001893,300000000000
5015001954,300000000000
5016002008,300000000000
5018002062,300000000000
6001002137,300000000000
6002002207,300000000000
6003002261,300000000000
7001002315,300000000000
7006002513,300000000000
7007002590,300000000000
7008002644,300000000000
8003002703,300000000000
12008003345,300000000000
13001003390,300000000000
13002003437,300000000000
13003003523,300000000000
15004003605,300000000000
15009003673,300000000000
20007004063,300000000000
20008004108,300000000000
23002004155,300000000000
25003004212,300000000000
25008004257,300000000000
27001004302,300000000000
28001004361,300000000000
28009004433,300000000000
29002004505,300000000000
30001004566,300000000000
30009004677,300000000000
30013004731,300000000000
36001004979,300000000000
42001005098,300000000000
50004005209,300000000000
50016005308,300000000000
31002004768,300000000000
31009004836,300000000000
38001005016,300000000000
39001005025,300000000000
39001005034,300000000000
39002005043,300000000000
39004005052,300000000000
39005005061,300000000000
39006005070,300000000000
40001005079,300000000000
46002005147,300000000000
5015001955,300000000000
5016002009,300000000000
5018002063,300000000000
5020002108,300000000000
6002002174,300000000000
6002002208,300000000000
6003002262,300000000000
7001002316,300000000000
7001002366,300000000000
7002002402,300000000000
7003002438,300000000000
7004002474,300000000000
7006002514,300000000000
7006002559,300000000000
7007002591,300000000000
8003002704,300000000000
12004003316,300000000000
13003003524,300000000000
15004003606,300000000000
15009003674,300000000000
16001003717,300000000000
16001003726,300000000000
16001003735,300000000000
16001003744,300000000000
17001003753,300000000000
17001003762,300000000000
20003004023,300000000000
20004004034,300000000000
28015004470,300000000000
28016004479,300000000000
28018004488,300000000000
30002004615,300000000000
31003004777,300000000000
31004004786,300000000000
32004004863,300000000000
32005004872,300000000000
32007004881,300000000000
33001004890,300000000000
33003004899,300000000000
50010005246,300000000000
50012005255,300000000000
50013005264,300000000000
50015005273,300000000000
50016005282,300000000000
50016005309,300000000000
50016005310,300000000000
50016005311,300000000000
30006004651,300000000000
30007004660,300000000000
30012004714,300000000000
32002004854,300000000000
47001005156,300000000000
47002005165,300000000000
48001005174,300000000000
49002005183,300000000000
50001005192,300000000000
4017001427,300000000000
4018001486,300000000000
5001001545,300000000000
5003001604,300000000000
5005001663,300000000000
5007001722,300000000000
5008001767,300000000000
5013001894,300000000000
5015001956,300000000000
5016002010,300000000000
5018002064,300000000000
6001002138,300000000000
6002002209,300000000000
6003002263,300000000000
7001002317,300000000000
7006002515,300000000000
7007002592,300000000000
7008002645,300000000000
8003002705,300000000000
12008003346,300000000000
13001003391,300000000000
13002003438,300000000000
13003003525,300000000000
15004003607,300000000000
15009003675,300000000000
20007004064,300000000000
20008004109,300000000000
23002004156,300000000000
25003004213,300000000000
25008004258,300000000000
27001004303,300000000000
28001004362,300000000000
28009004434,300000000000
29002004506,300000000000
30001004567,300000000000
30009004678,300000000000
30013004732,300000000000
36001004980,300000000000
42001005099,300000000000
50004005210,300000000000
4017001428,300000000000
4018001487,300000000000
5001001546,300000000000
5003001605,300000000000
5005001664,300000000000
5007001723,300000000000
5008001768,300000000000
5013001895,300000000000
5015001957,300000000000
5016002011,300000000000
5018002065,300000000000
6001002139,300000000000
6002002210,300000000000
6003002264,300000000000
7001002318,300000000000
7006002516,300000000000
7007002593,300000000000
7008002646,300000000000
8003002706,300000000000
12008003347,300000000000
13001003392,300000000000
13002003439,300000000000
13003003526,300000000000
15004003608,300000000000
15009003676,300000000000
20007004065,300000000000
20008004110,300000000000
23002004157,300000000000
25003004214,300000000000
25008004259,300000000000
27001004304,300000000000
28002004363,300000000000
28010004435,300000000000
29002004507,300000000000
30001004568,300000000000
30009004679,300000000000
30013004733,300000000000
36001004981,300000000000
42001005100,300000000000
50005005211,300000000000
4017001429,300000000000
4018001488,300000000000
5001001547,300000000000
5003001606,300000000000
5005001665,300000000000
5007001724,300000000000
5008001769,300000000000
5013001896,300000000000
5015001958,300000000000
5016002012,300000000000
5018002066,300000000000
6001002140,300000000000
6002002211,300000000000
6003002265,300000000000
7001002319,300000000000
7006002517,300000000000
7007002594,300000000000
7008002647,300000000000
8003002707,300000000000
12008003348,300000000000
13001003393,300000000000
13002003440,300000000000
13003003527,300000000000
15004003609,300000000000
15009003677,300000000000
20007004066,300000000000
20008004111,300000000000
23002004158,300000000000
25003004215,300000000000
25008004260,300000000000
27001004305,300000000000
28002004364,300000000000
28010004436,300000000000
29002004508,300000000000
30001004569,300000000000
30009004680,300000000000
30013004734,300000000000
36001004982,300000000000
42001005101,300000000000
50005005212,300000000000
5010001822,300000000000
5011001849,300000000000
7001002367,300000000000
7003002403,300000000000
7003002439,300000000000
7004002475,300000000000
8007002752,300000000000
9001002779,300000000000
9002002806,300000000000
9003002833,300000000000
9004002860,300000000000
9005002887,300000000000
9005002914,300000000000
9006002941,300000000000
9007002968,300000000000
9008002995,300000000000
10001003022,300000000000
10003003049,300000000000
11001003076,300000000000
11002003103,300000000000
11002003130,300000000000
12001003157,300000000000
12001003184,300000000000
12002003211,300000000000
12002003238,300000000000
12003003265,300000000000
12004003292,300000000000
13003003491,300000000000
17001003785,300000000000
17001003812,300000000000
17003003839,300000000000
18001003866,300000000000
18004003893,300000000000
19003003920,300000000000
19003003947,300000000000
20002003974,300000000000
20002004001,300000000000
28006004403,300000000000
30002004629,300000000000
31007004814,300000000000
5010001823,300000000000
5011001850,300000000000
7001002368,300000000000
7003002404,300000000000
7003002440,300000000000
7004002476,300000000000
8007002753,300000000000
9001002780,300000000000
9002002807,300000000000
9003002834,300000000000
9004002861,300000000000
9005002888,300000000000
9005002915,300000000000
9006002942,300000000000
9007002969,300000000000
9008002996,300000000000
10001003023,300000000000
10003003050,300000000000
11001003077,300000000000
11002003104,300000000000
11002003131,300000000000
12001003158,300000000000
12001003185,300000000000
12002003212,300000000000
12002003239,300000000000
12003003266,300000000000
12004003293,300000000000
13003003492,300000000000
17001003786,300000000000
17001003813,300000000000
17003003840,300000000000
18001003867,300000000000
18004003894,300000000000
19003003921,300000000000
19003003948,300000000000
20002003975,300000000000
20002004002,300000000000
28006004404,300000000000
30002004630,300000000000
31007004815,300000000000
50016005312,300000000000
4017001430,300000000000
4018001489,300000000000
5001001548,300000000000
5003001607,300000000000
5005001666,300000000000
5007001725,300000000000
5008001770,300000000000
5013001897,300000000000
5015001959,300000000000
5017002013,300000000000
5018002067,300000000000
6001002141,300000000000
6002002212,300000000000
6003002266,300000000000
7001002320,300000000000
7006002518,300000000000
7007002595,300000000000
7008002648,300000000000
8003002708,300000000000
12009003349,300000000000
13001003394,300000000000
13002003441,300000000000
13003003528,300000000000
15004003610,300000000000
15009003678,300000000000
20007004067,300000000000
20008004112,300000000000
23002004159,300000000000
25003004216,300000000000
25008004261,300000000000
27001004306,300000000000
28002004365,300000000000
28010004437,300000000000
29002004509,300000000000
30001004570,300000000000
30009004681,300000000000
30013004735,300000000000
36001004983,300000000000
42001005102,300000000000
50005005213,300000000000
17001003771,300000000000
32001004845,300000000000
34001004908,300000000000
34002004917,300000000000
35001004926,300000000000
35001004935,300000000000
35001004944,300000000000
35001004953,300000000000
35001004962,300000000000
50016005291,300000000000
4016001390,300000000000
4016001404,300000000000
4017001463,300000000000
4018001522,300000000000
5002001581,300000000000
5004001640,300000000000
5006001699,300000000000
5010001803,300000000000
5012001871,300000000000
5014001930,300000000000
5020002109,300000000000
6002002183,300000000000
7006002560,300000000000
7008002649,300000000000
12004003317,300000000000
13002003442,300000000000
15001003567,300000000000
15004003581,300000000000
15006003649,300000000000
20004004035,300000000000
23002004160,300000000000
27001004339,300000000000
30001004542,300000000000
30001004571,300000000000
31005004795,300000000000
43001005103,300000000000
5010001824,300000000000
5011001851,300000000000
7001002369,300000000000
7003002405,300000000000
7003002441,300000000000
7004002477,300000000000
8007002754,300000000000
9001002781,300000000000
9002002808,300000000000
9003002835,300000000000
9004002862,300000000000
9005002889,300000000000
9005002916,300000000000
9006002943,300000000000
9007002970,300000000000
9008002997,300000000000
10001003024,300000000000
10003003051,300000000000
11001003078,300000000000
11002003105,300000000000
11002003132,300000000000
12001003159,300000000000
12001003186,300000000000
12002003213,300000000000
12002003240,300000000000
12003003267,300000000000
12004003294,300000000000
13003003493,300000000000
17001003787,300000000000
17001003814,300000000000
17003003841,300000000000
18001003868,300000000000
19001003895,300000000000
19003003922,300000000000
19003003949,300000000000
20002003976,300000000000
20002004003,300000000000
28007004405,300000000000
30003004631,300000000000
31007004816,300000000000
4017001431,300000000000
4018001490,300000000000
5001001549,300000000000
5003001608,300000000000
5005001667,300000000000
5007001726,300000000000
5008001771,300000000000
5013001898,300000000000
5015001960,300000000000
5017002014,300000000000
5018002068,300000000000
6001002142,300000000000
6002002213,300000000000
6003002267,300000000000
7001002321,300000000000
7006002519,300000000000
7007002596,300000000000
7008002650,300000000000
8003002709,300000000000
12009003350,300000000000
13001003395,300000000000
13002003443,300000000000
13003003529,300000000000
15004003611,300000000000
15010003679,300000000000
20007004068,300000000000
20009004113,300000000000
23003004161,300000000000
25003004217,300000000000
25008004262,300000000000
27001004307,300000000000
28002004366,300000000000
28010004438,300000000000
29002004510,300000000000
30001004572,300000000000
30009004682,300000000000
30013004736,300000000000
36001004984,300000000000
43001005104,300000000000
50005005214,300000000000
50016005313,300000000000
31002004769,300000000000
31010004837,300000000000
38001005017,300000000000
39001005026,300000000000
39002005035,300000000000
39002005044,300000000000
39004005053,300000000000
39005005062,300000000000
39006005071,300000000000
40001005080,300000000000
46002005148,300000000000
5015001961,300000000000
5017002015,300000000000
5018002069,300000000000
5020002110,300000000000
6002002175,300000000000
6002002214,300000000000
6003002268,300000000000
7001002322,300000000000
7001002370,300000000000
7003002406,300000000000
7003002442,300000000000
7004002478,300000000000
7006002520,300000000000
7006002561,300000000000
7007002597,300000000000
8003002710,300000000000
12004003318,300000000000
13003003530,300000000000
15004003612,300000000000
15010003680,300000000000
16001003718,300000000000
16001003727,300000000000
16001003736,300000000000
16001003745,300000000000
17001003754,300000000000
17001003763,300000000000
20003004024,300000000000
20004004036,300000000000
28015004471,300000000000
